email_id,subject,text,label
2349,Invoice,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Friday.,finance
841,Service Problem,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Tuesday.,customer_support
4569,Weekly Update,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
582,Support Request,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Thursday.,customer_support
205,Quarterly Report,The updated project proposal is ready for your review. Please respond when convenient. This update is scheduled for Thursday.,business
1642,Job Application,I am writing to apply for the software developer position. Please respond when convenient. This update is scheduled for Monday.,job_career
2015,Account Statement,I have a question regarding the payment shown on my account. Please respond when convenient. This update is scheduled for Friday.,finance
906,Service Problem,Could you help me resolve this issue with my account? Please respond when convenient. This update is scheduled for Tuesday.,customer_support
632,Service Problem,I am having trouble with my order and need some assistance. Please respond when convenient. This update is scheduled for Friday.,customer_support
3365,Hotel Reservation,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Wednesday.,travel
1975,Interview Invitation,We would like to invite you for an interview for the open position. Please respond when convenient. This update is scheduled for Friday.,job_career
163,Quarterly Report,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Monday.,business
3173,Flight Booking,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Wednesday.,travel
3613,Upcoming Event,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Thursday.,events
4676,Monthly Newsletter,Welcome to our monthly newsletter. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
618,Service Problem,I am having trouble with my order and need some assistance. Please respond when convenient. This update is scheduled for Thursday.,customer_support
4069,Limited Time Deal,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Tuesday.,promotions
1432,Weekend Plans,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Tuesday.,personal
548,Support Request,Could you help me resolve this issue with my account? Please respond when convenient. This update is scheduled for Monday.,customer_support
3335,Hotel Reservation,The flight schedule has been updated by the airline. Please respond when convenient. This update is scheduled for Thursday.,travel
4547,Monthly Newsletter,Here are this week's latest company updates. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
4224,Special Offer,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Tuesday.,promotions
2388,Invoice,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Thursday.,finance
4244,Special Offer,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Friday.,promotions
3996,Conference Update,You are invited to attend our annual conference next month. Please respond when convenient. This update is scheduled for Wednesday.,events
4066,Limited Time Deal,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Wednesday.,promotions
1862,Career Opportunity,I am interested in learning more about the internship opportunity. Please respond when convenient. This update is scheduled for Friday.,job_career
641,Order Issue,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Thursday.,customer_support
3903,Conference Update,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Thursday.,events
638,Support Request,I have not received my order yet and would like an update. Please respond when convenient. This update is scheduled for Tuesday.,customer_support
4263,Limited Time Deal,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Monday.,promotions
3911,Upcoming Event,You are invited to attend our annual conference next month. Please respond when convenient. This update is scheduled for Wednesday.,events
2987,Meeting Reminder,Please confirm your availability for tomorrow's meeting. Please respond when convenient. This update is scheduled for Monday.,meetings
2097,Invoice,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Wednesday.,finance
4612,Latest News,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
3076,Flight Booking,Please send me the details of my upcoming trip. Please respond when convenient. This update is scheduled for Wednesday.,travel
3675,Event Invitation,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Friday.,events
2842,Meeting Request,I would like to arrange a meeting to discuss the project. Please respond when convenient. This update is scheduled for Wednesday.,meetings
922,Order Issue,I have not received my order yet and would like an update. Please respond when convenient. This update is scheduled for Wednesday.,customer_support
547,Order Issue,I am having trouble with my order and need some assistance. Please respond when convenient. This update is scheduled for Wednesday.,customer_support
3667,Event Invitation,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Thursday.,events
1901,Job Application,We would like to invite you for an interview for the open position. Please respond when convenient. This update is scheduled for Monday.,job_career
2029,Account Statement,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Friday.,finance
2302,Payment Update,Your invoice is due for payment by the end of this month. Please respond when convenient. This update is scheduled for Thursday.,finance
1886,Interview Invitation,Could you provide an update regarding my job application? Please respond when convenient. This update is scheduled for Wednesday.,job_career
1643,Job Application,Please find my resume attached for your consideration. Please respond when convenient. This update is scheduled for Friday.,job_career
3510,Upcoming Event,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Monday.,events
4810,Latest News,Here are this week's latest company updates. Please respond when convenient. This update is scheduled for Friday.,newsletter_updates
2098,Account Statement,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Thursday.,finance
4358,Exclusive Discount,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Wednesday.,promotions
3789,Upcoming Event,The event schedule has been updated. Please respond when convenient. This update is scheduled for Wednesday.,events
4495,Special Offer,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Monday.,promotions
4968,Latest News,Here is your regular update with the latest information. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
837,Service Problem,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Monday.,customer_support
602,Support Request,I am having trouble with my order and need some assistance. Please respond when convenient. This update is scheduled for Thursday.,customer_support
2185,Payment Update,Please find the latest invoice attached to this email. Please respond when convenient. This update is scheduled for Monday.,finance
3866,Upcoming Event,You are invited to attend our annual conference next month. Please respond when convenient. This update is scheduled for Friday.,events
2482,Account Statement,I have a question regarding the payment shown on my account. Please respond when convenient. This update is scheduled for Thursday.,finance
4308,Exclusive Discount,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Tuesday.,promotions
1583,Career Opportunity,Could you provide an update regarding my job application? Please respond when convenient. This update is scheduled for Friday.,job_career
4267,Limited Time Deal,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Thursday.,promotions
2534,Schedule Update,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Monday.,meetings
2726,Schedule Update,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Friday.,meetings
1071,Checking In,I wanted to check how you are doing. Please respond when convenient. This update is scheduled for Tuesday.,personal
1776,Career Opportunity,Please find my resume attached for your consideration. Please respond when convenient. This update is scheduled for Wednesday.,job_career
4809,Monthly Newsletter,This week's newsletter includes important announcements. Please respond when convenient. This update is scheduled for Wednesday.,newsletter_updates
1284,Hello,I wanted to check how you are doing. Please respond when convenient. This update is scheduled for Friday.,personal
3051,Flight Booking,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Wednesday.,travel
4754,Weekly Update,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
1837,Career Opportunity,Could you provide an update regarding my job application? Please respond when convenient. This update is scheduled for Tuesday.,job_career
4243,Limited Time Deal,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Friday.,promotions
1020,Hello,I hope you are doing well. Let me know when we can catch up. Please respond when convenient. This update is scheduled for Friday.,personal
4134,Special Offer,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Thursday.,promotions
1327,Hello,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Tuesday.,personal
476,Quarterly Report,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Wednesday.,business
4272,Special Offer,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Wednesday.,promotions
1652,Career Opportunity,I am writing to apply for the software developer position. Please respond when convenient. This update is scheduled for Wednesday.,job_career
3999,Conference Update,The event schedule has been updated. Please respond when convenient. This update is scheduled for Monday.,events
4468,Limited Time Deal,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Friday.,promotions
2611,Meeting Request,Please confirm your availability for tomorrow's meeting. Please respond when convenient. This update is scheduled for Monday.,meetings
2477,Invoice,Your invoice is due for payment by the end of this month. Please respond when convenient. This update is scheduled for Wednesday.,finance
2584,Schedule Update,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Friday.,meetings
1374,Weekend Plans,I hope you are doing well. Let me know when we can catch up. Please respond when convenient. This update is scheduled for Friday.,personal
740,Support Request,I am having trouble with my order and need some assistance. Please respond when convenient. This update is scheduled for Thursday.,customer_support
3619,Conference Update,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Thursday.,events
2441,Account Statement,Please find the latest invoice attached to this email. Please respond when convenient. This update is scheduled for Thursday.,finance
868,Service Problem,I have not received my order yet and would like an update. Please respond when convenient. This update is scheduled for Tuesday.,customer_support
1141,Checking In,I wanted to check how you are doing. Please respond when convenient. This update is scheduled for Thursday.,personal
998,Order Issue,I am having trouble with my order and need some assistance. Please respond when convenient. This update is scheduled for Tuesday.,customer_support
1338,Checking In,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Monday.,personal
542,Order Issue,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Friday.,customer_support
1100,Weekend Plans,Would you like to join us for lunch tomorrow? Please respond when convenient. This update is scheduled for Wednesday.,personal
1133,Hello,Are you free to meet for dinner this weekend? Please respond when convenient. This update is scheduled for Wednesday.,personal
4065,Limited Time Deal,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Friday.,promotions
2716,Schedule Update,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Wednesday.,meetings
2259,Payment Update,I have a question regarding the payment shown on my account. Please respond when convenient. This update is scheduled for Wednesday.,finance
4751,Weekly Update,Here are this week's latest company updates. Please respond when convenient. This update is scheduled for Tuesday.,newsletter_updates
60,Quarterly Report,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Tuesday.,business
2884,Meeting Reminder,I would like to arrange a meeting to discuss the project. Please respond when convenient. This update is scheduled for Monday.,meetings
1939,Career Opportunity,Please find my resume attached for your consideration. Please respond when convenient. This update is scheduled for Thursday.,job_career
2577,Schedule Update,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Tuesday.,meetings
4937,Weekly Update,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Wednesday.,newsletter_updates
1079,Hello,Are you free to meet for dinner this weekend? Please respond when convenient. This update is scheduled for Friday.,personal
3250,Travel Confirmation,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Tuesday.,travel
3128,Travel Confirmation,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Tuesday.,travel
2489,Payment Update,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Thursday.,finance
941,Service Problem,My product arrived damaged. Please help me with a replacement. Please respond when convenient. This update is scheduled for Tuesday.,customer_support
1081,Weekend Plans,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Tuesday.,personal
188,Quarterly Report,The updated project proposal is ready for your review. Please respond when convenient. This update is scheduled for Tuesday.,business
2635,Meeting Request,The team meeting has been scheduled for Monday at 10 AM. Please respond when convenient. This update is scheduled for Wednesday.,meetings
2086,Payment Update,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Wednesday.,finance
2250,Account Statement,Please find the latest invoice attached to this email. Please respond when convenient. This update is scheduled for Monday.,finance
4891,Latest News,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
2024,Account Statement,Your invoice is due for payment by the end of this month. Please respond when convenient. This update is scheduled for Wednesday.,finance
3540,Upcoming Event,The event schedule has been updated. Please respond when convenient. This update is scheduled for Friday.,events
4049,Exclusive Discount,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Friday.,promotions
3607,Conference Update,The event schedule has been updated. Please respond when convenient. This update is scheduled for Wednesday.,events
227,Project Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Monday.,business
4848,Weekly Update,Welcome to our monthly newsletter. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
1930,Interview Invitation,Please find my resume attached for your consideration. Please respond when convenient. This update is scheduled for Friday.,job_career
3056,Hotel Reservation,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Friday.,travel
4490,Limited Time Deal,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Monday.,promotions
1405,Hello,Would you like to join us for lunch tomorrow? Please respond when convenient. This update is scheduled for Tuesday.,personal
2180,Account Statement,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Monday.,finance
698,Service Problem,My product arrived damaged. Please help me with a replacement. Please respond when convenient. This update is scheduled for Wednesday.,customer_support
1125,Hello,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Wednesday.,personal
3362,Travel Confirmation,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Thursday.,travel
4136,Limited Time Deal,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Thursday.,promotions
1779,Career Opportunity,We would like to invite you for an interview for the open position. Please respond when convenient. This update is scheduled for Thursday.,job_career
2859,Schedule Update,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Wednesday.,meetings
1038,Checking In,I hope you are doing well. Let me know when we can catch up. Please respond when convenient. This update is scheduled for Monday.,personal
4457,Limited Time Deal,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Friday.,promotions
2257,Invoice,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Wednesday.,finance
314,Quarterly Report,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Friday.,business
2282,Invoice,Please find the latest invoice attached to this email. Please respond when convenient. This update is scheduled for Wednesday.,finance
1417,Weekend Plans,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Friday.,personal
1037,Checking In,Would you like to join us for lunch tomorrow? Please respond when convenient. This update is scheduled for Thursday.,personal
2160,Payment Update,I have a question regarding the payment shown on my account. Please respond when convenient. This update is scheduled for Thursday.,finance
4164,Limited Time Deal,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Monday.,promotions
1755,Career Opportunity,I am writing to apply for the software developer position. Please respond when convenient. This update is scheduled for Thursday.,job_career
3113,Hotel Reservation,The flight schedule has been updated by the airline. Please respond when convenient. This update is scheduled for Thursday.,travel
2814,Meeting Reminder,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Friday.,meetings
2699,Schedule Update,Please confirm your availability for tomorrow's meeting. Please respond when convenient. This update is scheduled for Friday.,meetings
3208,Hotel Reservation,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Thursday.,travel
4351,Special Offer,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Wednesday.,promotions
3432,Flight Booking,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Wednesday.,travel
1507,Career Opportunity,I am writing to apply for the software developer position. Please respond when convenient. This update is scheduled for Tuesday.,job_career
1924,Career Opportunity,We would like to invite you for an interview for the open position. Please respond when convenient. This update is scheduled for Friday.,job_career
449,Project Update,The updated project proposal is ready for your review. Please respond when convenient. This update is scheduled for Friday.,business
4129,Exclusive Discount,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Friday.,promotions
2529,Meeting Reminder,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Wednesday.,meetings
4970,Latest News,Here is your regular update with the latest information. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
2790,Meeting Request,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Wednesday.,meetings
362,Project Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Thursday.,business
2184,Payment Update,I have a question regarding the payment shown on my account. Please respond when convenient. This update is scheduled for Tuesday.,finance
1135,Checking In,Are you free to meet for dinner this weekend? Please respond when convenient. This update is scheduled for Tuesday.,personal
3881,Event Invitation,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Monday.,events
2156,Payment Update,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Friday.,finance
1831,Job Application,I am interested in learning more about the internship opportunity. Please respond when convenient. This update is scheduled for Wednesday.,job_career
1054,Hello,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Wednesday.,personal
23,Project Update,The updated project proposal is ready for your review. Please respond when convenient. This update is scheduled for Monday.,business
2067,Account Statement,Please find the latest invoice attached to this email. Please respond when convenient. This update is scheduled for Wednesday.,finance
1654,Interview Invitation,Please find my resume attached for your consideration. Please respond when convenient. This update is scheduled for Thursday.,job_career
2588,Meeting Reminder,Please confirm your availability for tomorrow's meeting. Please respond when convenient. This update is scheduled for Monday.,meetings
3211,Flight Booking,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Thursday.,travel
4303,Exclusive Discount,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Friday.,promotions
4037,Exclusive Discount,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Thursday.,promotions
2326,Invoice,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Wednesday.,finance
461,Project Update,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Monday.,business
1068,Weekend Plans,I wanted to check how you are doing. Please respond when convenient. This update is scheduled for Thursday.,personal
88,Business Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Tuesday.,business
1431,Weekend Plans,I hope you are doing well. Let me know when we can catch up. Please respond when convenient. This update is scheduled for Wednesday.,personal
2648,Meeting Reminder,The team meeting has been scheduled for Monday at 10 AM. Please respond when convenient. This update is scheduled for Friday.,meetings
283,Quarterly Report,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Monday.,business
463,Quarterly Report,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Thursday.,business
213,Project Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Thursday.,business
2500,Invoice,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Friday.,finance
1369,Weekend Plans,I wanted to check how you are doing. Please respond when convenient. This update is scheduled for Tuesday.,personal
235,Project Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Wednesday.,business
2771,Meeting Reminder,The team meeting has been scheduled for Monday at 10 AM. Please respond when convenient. This update is scheduled for Friday.,meetings
598,Support Request,I have not received my order yet and would like an update. Please respond when convenient. This update is scheduled for Monday.,customer_support
4421,Special Offer,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Monday.,promotions
2251,Invoice,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Monday.,finance
4032,Exclusive Discount,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Monday.,promotions
2284,Invoice,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Monday.,finance
663,Support Request,My product arrived damaged. Please help me with a replacement. Please respond when convenient. This update is scheduled for Monday.,customer_support
4964,Monthly Newsletter,Here is your regular update with the latest information. Please respond when convenient. This update is scheduled for Friday.,newsletter_updates
2286,Account Statement,Please find the latest invoice attached to this email. Please respond when convenient. This update is scheduled for Wednesday.,finance
4717,Weekly Update,Here is your regular update with the latest information. Please respond when convenient. This update is scheduled for Tuesday.,newsletter_updates
3194,Flight Booking,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Tuesday.,travel
2504,Schedule Update,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Thursday.,meetings
4044,Limited Time Deal,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Thursday.,promotions
780,Support Request,Could you help me resolve this issue with my account? Please respond when convenient. This update is scheduled for Tuesday.,customer_support
4020,Special Offer,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Wednesday.,promotions
3427,Flight Booking,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Monday.,travel
4307,Limited Time Deal,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Monday.,promotions
3197,Hotel Reservation,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Tuesday.,travel
4836,Monthly Newsletter,This week's newsletter includes important announcements. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
686,Order Issue,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Wednesday.,customer_support
3170,Travel Confirmation,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Friday.,travel
3927,Upcoming Event,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Friday.,events
3435,Travel Confirmation,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Thursday.,travel
2172,Account Statement,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Wednesday.,finance
3690,Upcoming Event,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Wednesday.,events
1851,Job Application,Please find my resume attached for your consideration. Please respond when convenient. This update is scheduled for Wednesday.,job_career
488,Business Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Tuesday.,business
1689,Career Opportunity,Please find my resume attached for your consideration. Please respond when convenient. This update is scheduled for Tuesday.,job_career
2231,Invoice,Your invoice is due for payment by the end of this month. Please respond when convenient. This update is scheduled for Tuesday.,finance
3265,Flight Booking,Please send me the details of my upcoming trip. Please respond when convenient. This update is scheduled for Friday.,travel
2321,Invoice,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Friday.,finance
783,Order Issue,My product arrived damaged. Please help me with a replacement. Please respond when convenient. This update is scheduled for Thursday.,customer_support
522,Support Request,I am having trouble with my order and need some assistance. Please respond when convenient. This update is scheduled for Thursday.,customer_support
523,Order Issue,Could you help me resolve this issue with my account? Please respond when convenient. This update is scheduled for Monday.,customer_support
2838,Schedule Update,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Wednesday.,meetings
4540,Monthly Newsletter,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
2399,Account Statement,I have a question regarding the payment shown on my account. Please respond when convenient. This update is scheduled for Friday.,finance
2208,Payment Update,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Thursday.,finance
3478,Flight Booking,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Wednesday.,travel
3553,Event Invitation,The event schedule has been updated. Please respond when convenient. This update is scheduled for Tuesday.,events
4088,Exclusive Discount,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Thursday.,promotions
2823,Schedule Update,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Thursday.,meetings
1512,Interview Invitation,Could you provide an update regarding my job application? Please respond when convenient. This update is scheduled for Thursday.,job_career
1883,Interview Invitation,Please find my resume attached for your consideration. Please respond when convenient. This update is scheduled for Tuesday.,job_career
652,Support Request,I have not received my order yet and would like an update. Please respond when convenient. This update is scheduled for Wednesday.,customer_support
4931,Weekly Update,Welcome to our monthly newsletter. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
3090,Travel Confirmation,The flight schedule has been updated by the airline. Please respond when convenient. This update is scheduled for Thursday.,travel
370,Project Update,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Friday.,business
4998,Latest News,Here are this week's latest company updates. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
119,Business Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Monday.,business
3321,Travel Confirmation,Please send me the details of my upcoming trip. Please respond when convenient. This update is scheduled for Thursday.,travel
3035,Travel Confirmation,The flight schedule has been updated by the airline. Please respond when convenient. This update is scheduled for Monday.,travel
2217,Invoice,Your invoice is due for payment by the end of this month. Please respond when convenient. This update is scheduled for Wednesday.,finance
3543,Upcoming Event,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Wednesday.,events
1614,Career Opportunity,Please find my resume attached for your consideration. Please respond when convenient. This update is scheduled for Thursday.,job_career
3152,Flight Booking,The flight schedule has been updated by the airline. Please respond when convenient. This update is scheduled for Monday.,travel
963,Service Problem,My product arrived damaged. Please help me with a replacement. Please respond when convenient. This update is scheduled for Monday.,customer_support
2511,Meeting Reminder,Please confirm your availability for tomorrow's meeting. Please respond when convenient. This update is scheduled for Friday.,meetings
3832,Upcoming Event,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Tuesday.,events
2824,Meeting Reminder,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Wednesday.,meetings
4344,Limited Time Deal,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Thursday.,promotions
3033,Travel Confirmation,Please send me the details of my upcoming trip. Please respond when convenient. This update is scheduled for Wednesday.,travel
2416,Payment Update,Please find the latest invoice attached to this email. Please respond when convenient. This update is scheduled for Monday.,finance
4655,Monthly Newsletter,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
4237,Special Offer,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Monday.,promotions
2186,Account Statement,Your invoice is due for payment by the end of this month. Please respond when convenient. This update is scheduled for Friday.,finance
3670,Conference Update,The event schedule has been updated. Please respond when convenient. This update is scheduled for Monday.,events
2038,Account Statement,I have a question regarding the payment shown on my account. Please respond when convenient. This update is scheduled for Thursday.,finance
4363,Exclusive Discount,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Wednesday.,promotions
773,Service Problem,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Thursday.,customer_support
1285,Checking In,Are you free to meet for dinner this weekend? Please respond when convenient. This update is scheduled for Friday.,personal
4604,Latest News,Welcome to our monthly newsletter. Please respond when convenient. This update is scheduled for Tuesday.,newsletter_updates
4795,Monthly Newsletter,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Tuesday.,newsletter_updates
1415,Hello,I hope you are doing well. Let me know when we can catch up. Please respond when convenient. This update is scheduled for Friday.,personal
1235,Hello,Would you like to join us for lunch tomorrow? Please respond when convenient. This update is scheduled for Monday.,personal
2700,Meeting Request,The team meeting has been scheduled for Monday at 10 AM. Please respond when convenient. This update is scheduled for Monday.,meetings
436,Project Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Tuesday.,business
1675,Interview Invitation,We would like to invite you for an interview for the open position. Please respond when convenient. This update is scheduled for Monday.,job_career
366,Project Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Thursday.,business
2650,Meeting Request,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Friday.,meetings
232,Business Update,The client has requested an update on the project timeline. Please respond when convenient. This update is scheduled for Tuesday.,business
4268,Special Offer,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Tuesday.,promotions
4042,Limited Time Deal,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Monday.,promotions
4400,Special Offer,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Monday.,promotions
408,Project Update,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Friday.,business
2091,Account Statement,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Friday.,finance
87,Project Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Tuesday.,business
845,Support Request,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Thursday.,customer_support
1032,Checking In,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Monday.,personal
2856,Meeting Reminder,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Monday.,meetings
